Group,Tag1 NodeId,Tag1 Name,Tag1 Value,Tag2 NodeId,Tag2 Name,Tag2 Value,Timestamp,Scan Rate (s),CPU (%),Memory (%)
4,ns=2;s=Channel2.RX3i.A103,A103,2870,ns=2;s=Channel2.RX3i.A104,A104,191102976,2025-02-13 15:46:04.368,16.997,14.3,84.8
5,ns=2;s=Channel2.RX3i.A105,A105,78121918,ns=2;s=Channel2.RX3i.A106,A106,79430844,2025-02-13 15:46:04.368,16.997,0.0,84.8
6,ns=2;s=Channel2.RX3i.A107,A107,122750178,ns=2;s=Channel2.RX3i.A108,A108,124585836,2025-02-13 15:46:04.368,16.997,0.0,84.8
7,ns=2;s=Channel2.RX3i.A109,A109,425330571,ns=2;s=Channel2.RX3i.A11,A11,431884201,2025-02-13 15:46:04.368,16.997,0.0,84.8
8,ns=2;s=Channel2.RX3i.A110,A110,43653666,ns=2;s=Channel2.RX3i.A111,A111,225182380,2025-02-13 15:46:04.368,16.997,0.0,84.8
9,ns=2;s=Channel2.RX3i.A112,A112,271846814,ns=2;s=Channel2.RX3i.A113,A113,231084138,2025-02-13 15:46:04.368,16.997,12.5,84.8
10,ns=2;s=Channel2.RX3i.A114,A114,234294796,ns=2;s=Channel2.RX3i.A115,A115,238947881,2025-02-13 15:46:04.368,16.997,0.0,84.8
11,ns=2;s=Channel2.RX3i.A116,A116,244846232,ns=2;s=Channel2.RX3i.A117,A117,248123082,2025-02-13 15:46:04.368,16.997,0.0,84.8
12,ns=2;s=Channel2.RX3i.A118,A118,251072247,ns=2;s=Channel2.RX3i.A119,A119,256642892,2025-02-13 15:46:04.368,16.997,0.0,84.8
13,ns=2;s=Channel2.RX3i.A12,A12,52371284,ns=2;s=Channel2.RX3i.A120,A120,265490387,2025-02-13 15:46:04.368,16.997,0.0,84.8
14,ns=2;s=Channel2.RX3i.A121,A121,271716402,ns=2;s=Channel2.RX3i.A122,A122,274665567,2025-02-13 15:46:04.368,16.997,0.0,84.8
15,ns=2;s=Channel2.RX3i.A123,A123,280563897,ns=2;s=Channel2.RX3i.A124,A124,286789912,2025-02-13 15:46:04.368,16.997,50.0,84.8
16,ns=2;s=Channel2.RX3i.A125,A125,292688242,ns=2;s=Channel2.RX3i.A126,A126,295637407,2025-02-13 15:46:04.368,16.997,0.0,84.8
17,ns=2;s=Channel2.RX3i.A127,A127,180097534,ns=2;s=Channel2.RX3i.A128,A128,61278959,2025-02-13 15:46:04.368,16.997,0.0,84.8
18,ns=2;s=Channel2.RX3i.A129,A129,187368378,ns=2;s=Channel2.RX3i.A13,A13,320209870,2025-02-13 15:46:04.368,16.997,0.0,84.8
19,ns=2;s=Channel2.RX3i.A130,A130,194448282,ns=2;s=Channel2.RX3i.A131,A131,67046379,2025-02-13 15:46:04.368,16.997,0.0,84.8
20,ns=2;s=Channel2.RX3i.A132,A132,341115921,ns=2;s=Channel2.RX3i.A133,A133,343872642,2025-02-13 15:46:04.368,16.997,0.0,84.8
21,ns=2;s=Channel2.RX3i.A134,A134,350360798,ns=2;s=Channel2.RX3i.A135,A135,141825340,2025-02-13 15:46:04.368,16.997,100.0,84.8
22,ns=2;s=Channel2.RX3i.A136,A136,144312474,ns=2;s=Channel2.RX3i.A137,A137,223807718,2025-02-13 15:46:04.368,16.997,0.0,84.8
23,ns=2;s=Channel2.RX3i.A138,A138,234687996,ns=2;s=Channel2.RX3i.A139,A139,810684015,2025-02-13 15:46:04.368,16.997,0.0,84.8
24,ns=2;s=Channel2.RX3i.A14,A14,491657353,ns=2;s=Channel2.RX3i.A140,A140,83308996,2025-02-13 15:46:04.368,16.997,0.0,84.9
25,ns=2;s=Channel2.RX3i.A141,A141,422446342,ns=2;s=Channel2.RX3i.A142,A142,511318403,2025-02-13 15:46:04.368,16.997,0.0,84.9
1,ns=2;s=Channel2.RX3i.A1,A1,93782493,ns=2;s=Channel2.RX3i.A10,A10,97256907,2025-02-13 15:46:04.367,16.995,6.3,84.9
2,ns=2;s=Channel2.RX3i.A100,A100,100861446,ns=2;s=Channel2.RX3i.A1000,A1000,104595989,2025-02-13 15:46:04.367,16.995,0.0,84.9
3,ns=2;s=Channel2.RX3i.A101,A101,36308588,ns=2;s=Channel2.RX3i.A102,A102,184812084,2025-02-13 15:46:04.367,16.995,25.0,84.9
4,ns=2;s=Channel2.RX3i.A103,A103,2870,ns=2;s=Channel2.RX3i.A104,A104,191102976,2025-02-13 15:46:04.367,16.995,0.0,84.9
5,ns=2;s=Channel2.RX3i.A105,A105,78121918,ns=2;s=Channel2.RX3i.A106,A106,79430844,2025-02-13 15:46:04.367,16.995,33.3,84.9
6,ns=2;s=Channel2.RX3i.A107,A107,122750178,ns=2;s=Channel2.RX3i.A108,A108,124585836,2025-02-13 15:46:04.367,16.995,20.0,84.9
7,ns=2;s=Channel2.RX3i.A109,A109,425330571,ns=2;s=Channel2.RX3i.A11,A11,431884201,2025-02-13 15:46:04.367,16.995,0.0,84.9
8,ns=2;s=Channel2.RX3i.A110,A110,43653666,ns=2;s=Channel2.RX3i.A111,A111,225182380,2025-02-13 15:46:04.367,16.995,0.0,84.9
9,ns=2;s=Channel2.RX3i.A112,A112,271846814,ns=2;s=Channel2.RX3i.A113,A113,231084138,2025-02-13 15:46:04.367,16.995,100.0,84.9
10,ns=2;s=Channel2.RX3i.A114,A114,234294796,ns=2;s=Channel2.RX3i.A115,A115,238947881,2025-02-13 15:46:04.367,16.995,0.0,84.9
11,ns=2;s=Channel2.RX3i.A116,A116,244846232,ns=2;s=Channel2.RX3i.A117,A117,248123082,2025-02-13 15:46:04.367,16.995,0.0,84.9
12,ns=2;s=Channel2.RX3i.A118,A118,251072247,ns=2;s=Channel2.RX3i.A119,A119,256642892,2025-02-13 15:46:04.367,16.995,0.0,84.9
13,ns=2;s=Channel2.RX3i.A12,A12,52371284,ns=2;s=Channel2.RX3i.A120,A120,265490387,2025-02-13 15:46:04.367,16.995,12.5,84.9
14,ns=2;s=Channel2.RX3i.A121,A121,271716402,ns=2;s=Channel2.RX3i.A122,A122,274665567,2025-02-13 15:46:04.367,16.995,0.0,84.9
15,ns=2;s=Channel2.RX3i.A123,A123,280563897,ns=2;s=Channel2.RX3i.A124,A124,286789912,2025-02-13 15:46:04.367,16.995,0.0,84.9
16,ns=2;s=Channel2.RX3i.A125,A125,292688242,ns=2;s=Channel2.RX3i.A126,A126,295637407,2025-02-13 15:46:04.367,16.995,0.0,84.9
17,ns=2;s=Channel2.RX3i.A127,A127,180097534,ns=2;s=Channel2.RX3i.A128,A128,61278959,2025-02-13 15:46:04.367,16.995,0.0,84.9
18,ns=2;s=Channel2.RX3i.A129,A129,187368378,ns=2;s=Channel2.RX3i.A13,A13,320209870,2025-02-13 15:46:04.367,16.995,14.3,84.9
19,ns=2;s=Channel2.RX3i.A130,A130,194448282,ns=2;s=Channel2.RX3i.A131,A131,67046379,2025-02-13 15:46:04.367,16.995,25.0,84.9
20,ns=2;s=Channel2.RX3i.A132,A132,341115921,ns=2;s=Channel2.RX3i.A133,A133,343872642,2025-02-13 15:46:04.367,16.995,0.0,84.9
21,ns=2;s=Channel2.RX3i.A134,A134,350360798,ns=2;s=Channel2.RX3i.A135,A135,141825340,2025-02-13 15:46:04.367,16.995,0.0,84.9
22,ns=2;s=Channel2.RX3i.A136,A136,144312474,ns=2;s=Channel2.RX3i.A137,A137,223807718,2025-02-13 15:46:04.367,16.995,12.5,84.9
23,ns=2;s=Channel2.RX3i.A138,A138,249433821,ns=2;s=Channel2.RX3i.A139,A139,844762891,2025-02-13 15:46:04.367,16.995,0.0,84.9
24,ns=2;s=Channel2.RX3i.A14,A14,514857392,ns=2;s=Channel2.RX3i.A140,A140,86586296,2025-02-13 15:46:04.367,16.995,25.0,84.9
25,ns=2;s=Channel2.RX3i.A141,A141,440141116,ns=2;s=Channel2.RX3i.A142,A142,532945558,2025-02-13 15:46:04.367,16.995,0.0,84.9
1,ns=2;s=Channel2.RX3i.A1,A1,264832323,ns=2;s=Channel2.RX3i.A10,A10,268308477,2025-02-13 15:46:23.273,18.905,4.9,84.8
2,ns=2;s=Channel2.RX3i.A100,A100,269946906,ns=2;s=Channel2.RX3i.A1000,A1000,273876338,2025-02-13 15:46:23.273,18.905,0.0,84.8
3,ns=2;s=Channel2.RX3i.A101,A101,92737667,ns=2;s=Channel2.RX3i.A102,A102,469566873,2025-02-13 15:46:23.273,18.905,0.0,84.8
4,ns=2;s=Channel2.RX3i.A103,A103,7260,ns=2;s=Channel2.RX3i.A104,A104,481427456,2025-02-13 15:46:23.273,18.905,0.0,84.8
5,ns=2;s=Channel2.RX3i.A105,A105,194387217,ns=2;s=Channel2.RX3i.A106,A106,196611000,2025-02-13 15:46:23.273,18.905,0.0,84.8
6,ns=2;s=Channel2.RX3i.A107,A107,296750028,ns=2;s=Channel2.RX3i.A108,A108,300356070,2025-02-13 15:46:23.273,18.905,0.0,84.8
7,ns=2;s=Channel2.RX3i.A109,A109,1017123360,ns=2;s=Channel2.RX3i.A11,A11,1028919894,2025-02-13 15:46:23.273,18.905,0.0,84.8
8,ns=2;s=Channel2.RX3i.A110,A110,103955986,ns=2;s=Channel2.RX3i.A111,A111,526976581,2025-02-13 15:46:23.273,18.905,14.3,84.8
9,ns=2;s=Channel2.RX3i.A112,A112,637149123,ns=2;s=Channel2.RX3i.A113,A113,538781292,2025-02-13 15:46:23.273,18.905,0.0,84.8
10,ns=2;s=Channel2.RX3i.A114,A114,540352586,ns=2;s=Channel2.RX3i.A115,A115,545005671,2025-02-13 15:46:23.273,18.905,33.3,84.8
11,ns=2;s=Channel2.RX3i.A116,A116,550904022,ns=2;s=Channel2.RX3i.A117,A117,557457722,2025-02-13 15:46:23.273,18.905,0.0,84.8
12,ns=2;s=Channel2.RX3i.A118,A118,563683737,ns=2;s=Channel2.RX3i.A119,A119,566305217,2025-02-13 15:46:23.273,18.905,25.0,84.8
13,ns=2;s=Channel2.RX3i.A12,A12,114377800,ns=2;s=Channel2.RX3i.A120,A120,578101877,2025-02-13 15:46:23.273,18.905,0.0,84.8
14,ns=2;s=Channel2.RX3i.A121,A121,584000207,ns=2;s=Channel2.RX3i.A122,A122,593175387,2025-02-13 15:46:23.273,18.905,33.3,84.8
15,ns=2;s=Channel2.RX3i.A123,A123,596452237,ns=2;s=Channel2.RX3i.A124,A124,602022882,2025-02-13 15:46:23.273,18.905,0.0,84.8
16,ns=2;s=Channel2.RX3i.A125,A125,605299732,ns=2;s=Channel2.RX3i.A126,A126,611198062,2025-02-13 15:46:23.273,18.905,0.0,84.8
17,ns=2;s=Channel2.RX3i.A127,A127,369239240,ns=2;s=Channel2.RX3i.A128,A128,124393016,2025-02-13 15:46:23.273,18.905,0.0,84.8
18,ns=2;s=Channel2.RX3i.A129,A129,376506236,ns=2;s=Channel2.RX3i.A13,A13,635438992,2025-02-13 15:46:23.273,18.905,0.0,84.8
19,ns=2;s=Channel2.RX3i.A130,A130,383784675,ns=2;s=Channel2.RX3i.A131,A131,128915195,2025-02-13 15:46:23.273,18.905,0.0,84.8
20,ns=2;s=Channel2.RX3i.A132,A132,650446785,ns=2;s=Channel2.RX3i.A133,A133,656484132,2025-02-13 15:46:23.273,18.905,0.0,84.8
21,ns=2;s=Channel2.RX3i.A134,A134,662972288,ns=2;s=Channel2.RX3i.A135,A135,266872798,2025-02-13 15:46:23.273,18.905,50.0,84.8
22,ns=2;s=Channel2.RX3i.A136,A136,269357070,ns=2;s=Channel2.RX3i.A137,A137,405671968,2025-02-13 15:46:23.273,18.905,0.0,84.8
23,ns=2;s=Channel2.RX3i.A138,A138,409475175,ns=2;s=Channel2.RX3i.A139,A139,1380194462,2025-02-13 15:46:23.273,18.905,0.0,84.8
24,ns=2;s=Channel2.RX3i.A14,A14,833366402,ns=2;s=Channel2.RX3i.A140,A140,140334016,2025-02-13 15:46:23.273,18.905,12.5,84.8
25,ns=2;s=Channel2.RX3i.A141,A141,705890407,ns=2;s=Channel2.RX3i.A142,A142,852241010,2025-02-13 15:46:23.273,18.905,0.0,84.8
1,ns=2;s=Channel2.RX3i.A1,A1,275449209,ns=2;s=Channel2.RX3i.A10,A10,278925471,2025-02-13 15:46:24.443,20.076,4.8,84.9
2,ns=2;s=Channel2.RX3i.A100,A100,282530010,ns=2;s=Channel2.RX3i.A1000,A1000,286262705,2025-02-13 15:46:24.443,20.076,0.0,84.9
3,ns=2;s=Channel2.RX3i.A101,A101,96276773,ns=2;s=Channel2.RX3i.A102,A102,487589328,2025-02-13 15:46:24.443,20.076,0.0,84.9
4,ns=2;s=Channel2.RX3i.A103,A103,7525,ns=2;s=Channel2.RX3i.A104,A104,496500736,2025-02-13 15:46:24.443,20.076,0.0,84.9
5,ns=2;s=Channel2.RX3i.A105,A105,200285682,ns=2;s=Channel2.RX3i.A106,A106,202771478,2025-02-13 15:46:24.443,20.076,0.0,84.9
6,ns=2;s=Channel2.RX3i.A107,A107,309529678,ns=2;s=Channel2.RX3i.A108,A108,313135785,2025-02-13 15:46:24.443,20.076,0.0,84.9
7,ns=2;s=Channel2.RX3i.A109,A109,1053823688,ns=2;s=Channel2.RX3i.A11,A11,1072173852,2025-02-13 15:46:24.443,20.076,33.3,84.9
8,ns=2;s=Channel2.RX3i.A110,A110,107626562,ns=2;s=Channel2.RX3i.A111,A111,542049907,2025-02-13 15:46:24.443,20.076,0.0,84.9
9,ns=2;s=Channel2.RX3i.A112,A112,652091521,ns=2;s=Channel2.RX3i.A113,A113,550905674,2025-02-13 15:46:24.443,20.076,16.7,84.9
10,ns=2;s=Channel2.RX3i.A114,A114,556081466,ns=2;s=Channel2.RX3i.A115,A115,563683716,2025-02-13 15:46:24.443,20.076,0.0,84.9
11,ns=2;s=Channel2.RX3i.A116,A116,566305217,ns=2;s=Channel2.RX3i.A117,A117,575480397,2025-02-13 15:46:24.443,20.076,0.0,84.9
12,ns=2;s=Channel2.RX3i.A118,A118,578101877,ns=2;s=Channel2.RX3i.A119,A119,584000207,2025-02-13 15:46:24.443,20.076,0.0,84.9
13,ns=2;s=Channel2.RX3i.A12,A12,117851738,ns=2;s=Channel2.RX3i.A120,A120,593175387,2025-02-13 15:46:24.443,20.076,0.0,84.9
14,ns=2;s=Channel2.RX3i.A121,A121,596452237,ns=2;s=Channel2.RX3i.A122,A122,602022882,2025-02-13 15:46:24.443,20.076,33.3,84.9
15,ns=2;s=Channel2.RX3i.A123,A123,605299732,ns=2;s=Channel2.RX3i.A124,A124,611198062,2025-02-13 15:46:24.443,20.076,0.0,84.9
16,ns=2;s=Channel2.RX3i.A125,A125,617096392,ns=2;s=Channel2.RX3i.A126,A126,622994722,2025-02-13 15:46:24.443,20.076,20.0,84.9
17,ns=2;s=Channel2.RX3i.A127,A127,378283438,ns=2;s=Channel2.RX3i.A128,A128,127407810,2025-02-13 15:46:24.443,20.076,0.0,84.9
18,ns=2;s=Channel2.RX3i.A129,A129,385746859,ns=2;s=Channel2.RX3i.A13,A13,653461447,2025-02-13 15:46:24.443,20.076,16.7,84.9
19,ns=2;s=Channel2.RX3i.A130,A130,392828781,ns=2;s=Channel2.RX3i.A131,A131,132585379,2025-02-13 15:46:24.443,20.076,0.0,84.9
20,ns=2;s=Channel2.RX3i.A132,A132,668796921,ns=2;s=Channel2.RX3i.A133,A133,674834492,2025-02-13 15:46:24.443,20.076,0.0,84.9
21,ns=2;s=Channel2.RX3i.A134,A134,678045798,ns=2;s=Channel2.RX3i.A135,A135,273033417,2025-02-13 15:46:24.443,20.076,0.0,84.9
22,ns=2;s=Channel2.RX3i.A136,A136,275386474,ns=2;s=Channel2.RX3i.A137,A137,418648228,2025-02-13 15:46:24.443,20.076,0.0,84.9
23,ns=2;s=Channel2.RX3i.A138,A138,422451501,ns=2;s=Channel2.RX3i.A139,A139,1424103783,2025-02-13 15:46:24.443,20.076,0.0,84.9
24,ns=2;s=Channel2.RX3i.A14,A14,859318988,ns=2;s=Channel2.RX3i.A140,A140,144594506,2025-02-13 15:46:24.443,20.076,0.0,84.9
25,ns=2;s=Channel2.RX3i.A141,A141,730138801,ns=2;s=Channel2.RX3i.A142,A142,881339364,2025-02-13 15:46:24.443,20.076,0.0,84.9
1,ns=2;s=Channel2.RX3i.A1,A1,435292326,ns=2;s=Channel2.RX3i.A10,A10,438770214,2025-02-13 15:46:42.177,18.904,6.3,87.5
2,ns=2;s=Channel2.RX3i.A100,A100,442374753,ns=2;s=Channel2.RX3i.A1000,A1000,446302431,2025-02-13 15:46:42.177,18.904,0.0,87.4
3,ns=2;s=Channel2.RX3i.A101,A101,150215370,ns=2;s=Channel2.RX3i.A102,A102,757270791,2025-02-13 15:46:42.177,18.904,0.0,87.4
4,ns=2;s=Channel2.RX3i.A103,A103,11645,ns=2;s=Channel2.RX3i.A104,A104,769130496,2025-02-13 15:46:42.177,18.904,0.0,87.4
5,ns=2;s=Channel2.RX3i.A105,A105,309341746,ns=2;s=Channel2.RX3i.A106,A106,311825046,2025-02-13 15:46:42.177,18.904,33.3,87.4
6,ns=2;s=Channel2.RX3i.A107,A107,470946488,ns=2;s=Channel2.RX3i.A108,A108,474750027,2025-02-13 15:46:42.177,18.904,0.0,87.4
7,ns=2;s=Channel2.RX3i.A109,A109,1597774978,ns=2;s=Channel2.RX3i.A11,A11,1603673245,2025-02-13 15:46:42.177,18.904,0.0,87.4
8,ns=2;s=Channel2.RX3i.A110,A110,161439828,ns=2;s=Channel2.RX3i.A111,A111,814025137,2025-02-13 15:46:42.177,18.904,12.5,87.4
9,ns=2;s=Channel2.RX3i.A112,A112,981610719,ns=2;s=Channel2.RX3i.A113,A113,828783402,2025-02-13 15:46:42.177,18.904,0.0,87.4
10,ns=2;s=Channel2.RX3i.A114,A114,830353811,ns=2;s=Channel2.RX3i.A115,A115,838283746,2025-02-13 15:46:42.177,18.904,25.0,87.4
11,ns=2;s=Channel2.RX3i.A116,A116,844509782,ns=2;s=Channel2.RX3i.A117,A117,850408112,2025-02-13 15:46:42.177,18.904,16.7,87.4
12,ns=2;s=Channel2.RX3i.A118,A118,856306442,ns=2;s=Channel2.RX3i.A119,A119,862204772,2025-02-13 15:46:42.177,18.904,0.0,87.4
13,ns=2;s=Channel2.RX3i.A12,A12,173565838,ns=2;s=Channel2.RX3i.A120,A120,874656802,2025-02-13 15:46:42.177,18.904,12.5,87.4
14,ns=2;s=Channel2.RX3i.A121,A121,880882817,ns=2;s=Channel2.RX3i.A122,A122,883831982,2025-02-13 15:46:42.177,18.904,0.0,87.4
15,ns=2;s=Channel2.RX3i.A123,A123,890057997,ns=2;s=Channel2.RX3i.A124,A124,892679477,2025-02-13 15:46:42.177,18.904,12.5,87.4
16,ns=2;s=Channel2.RX3i.A125,A125,895956327,ns=2;s=Channel2.RX3i.A126,A126,899233177,2025-02-13 15:46:42.177,18.904,0.0,87.4
17,ns=2;s=Channel2.RX3i.A127,A127,542258680,ns=2;s=Channel2.RX3i.A128,A128,182067336,2025-02-13 15:46:42.177,18.904,0.0,87.4
18,ns=2;s=Channel2.RX3i.A129,A129,549522156,ns=2;s=Channel2.RX3i.A13,A13,923798272,2025-02-13 15:46:42.177,18.904,33.3,87.4
19,ns=2;s=Channel2.RX3i.A130,A130,556605744,ns=2;s=Channel2.RX3i.A131,A131,186523976,2025-02-13 15:46:42.177,18.904,14.3,87.4
20,ns=2;s=Channel2.RX3i.A132,A132,938806065,ns=2;s=Channel2.RX3i.A133,A133,944519247,2025-02-13 15:46:42.177,18.904,0.0,87.4
21,ns=2;s=Channel2.RX3i.A134,A134,948058238,ns=2;s=Channel2.RX3i.A135,A135,379730095,2025-02-13 15:46:42.177,18.904,16.7,87.4
22,ns=2;s=Channel2.RX3i.A136,A136,382211784,ns=2;s=Channel2.RX3i.A137,A137,575149788,2025-02-13 15:46:42.177,18.904,0.0,87.4
23,ns=2;s=Channel2.RX3i.A138,A138,578953857,ns=2;s=Channel2.RX3i.A139,A139,1939219101,2025-02-13 15:46:42.177,18.904,12.5,87.4
24,ns=2;s=Channel2.RX3i.A14,A14,1168783915,ns=2;s=Channel2.RX3i.A140,A140,195654840,2025-02-13 15:46:42.177,18.904,0.0,87.4
25,ns=2;s=Channel2.RX3i.A141,A141,982125490,ns=2;s=Channel2.RX3i.A142,A142,1179794103,2025-02-13 15:46:42.177,18.904,0.0,87.4
1,ns=2;s=Channel2.RX3i.A1,A1,451414264,ns=2;s=Channel2.RX3i.A10,A10,455088927,2025-02-13 15:46:43.727,19.284,6.4,87.5
2,ns=2;s=Channel2.RX3i.A100,A100,458496855,ns=2;s=Channel2.RX3i.A1000,A1000,462424369,2025-02-13 15:46:43.727,19.284,0.0,87.5
3,ns=2;s=Channel2.RX3i.A101,A101,154999717,ns=2;s=Channel2.RX3i.A102,A102,781191504,2025-02-13 15:46:43.727,19.284,20.0,87.5
4,ns=2;s=Channel2.RX3i.A103,A103,12005,ns=2;s=Channel2.RX3i.A104,A104,793051136,2025-02-13 15:46:43.727,19.284,0.0,87.5
5,ns=2;s=Channel2.RX3i.A105,A105,318910367,ns=2;s=Channel2.RX3i.A106,A106,321393448,2025-02-13 15:46:43.727,19.284,0.0,87.5
6,ns=2;s=Channel2.RX3i.A107,A107,485495628,ns=2;s=Channel2.RX3i.A108,A108,487333131,2025-02-13 15:46:43.727,19.284,0.0,87.5
7,ns=2;s=Channel2.RX3i.A109,A109,1639718210,ns=2;s=Channel2.RX3i.A11,A11,1651514744,2025-02-13 15:46:43.727,19.284,0.0,87.5
8,ns=2;s=Channel2.RX3i.A110,A110,166224686,ns=2;s=Channel2.RX3i.A111,A111,838601212,2025-02-13 15:46:43.727,19.284,0.0,87.5
9,ns=2;s=Channel2.RX3i.A112,A112,1011495515,ns=2;s=Channel2.RX3i.A113,A113,850410678,2025-02-13 15:46:43.727,19.284,0.0,87.5
10,ns=2;s=Channel2.RX3i.A114,A114,854930186,ns=2;s=Channel2.RX3i.A115,A115,862204751,2025-02-13 15:46:43.727,19.284,0.0,87.5
11,ns=2;s=Channel2.RX3i.A116,A116,871707637,ns=2;s=Channel2.RX3i.A117,A117,874656802,2025-02-13 15:46:43.727,19.284,0.0,87.5
12,ns=2;s=Channel2.RX3i.A118,A118,880882817,ns=2;s=Channel2.RX3i.A119,A119,883831982,2025-02-13 15:46:43.727,19.284,0.0,87.5
13,ns=2;s=Channel2.RX3i.A12,A12,177236414,ns=2;s=Channel2.RX3i.A120,A120,890057997,2025-02-13 15:46:43.727,19.284,14.3,87.5
14,ns=2;s=Channel2.RX3i.A121,A121,892679477,ns=2;s=Channel2.RX3i.A122,A122,895956327,2025-02-13 15:46:43.727,19.284,16.7,87.5
15,ns=2;s=Channel2.RX3i.A123,A123,899233177,ns=2;s=Channel2.RX3i.A124,A124,905459192,2025-02-13 15:46:43.727,19.284,0.0,87.5
16,ns=2;s=Channel2.RX3i.A125,A125,911357522,ns=2;s=Channel2.RX3i.A126,A126,914306687,2025-02-13 15:46:43.727,19.284,14.3,87.5
17,ns=2;s=Channel2.RX3i.A127,A127,551302878,ns=2;s=Channel2.RX3i.A128,A128,185082130,2025-02-13 15:46:43.727,19.284,0.0,87.5
18,ns=2;s=Channel2.RX3i.A129,A129,558566170,ns=2;s=Channel2.RX3i.A13,A13,941820727,2025-02-13 15:46:43.727,19.284,0.0,87.5
19,ns=2;s=Channel2.RX3i.A130,A130,565649850,ns=2;s=Channel2.RX3i.A131,A131,189604309,2025-02-13 15:46:43.727,19.284,0.0,87.5
20,ns=2;s=Channel2.RX3i.A132,A132,950930262,ns=2;s=Channel2.RX3i.A133,A133,956971277,2025-02-13 15:46:43.727,19.284,14.3,87.5
21,ns=2;s=Channel2.RX3i.A134,A134,960510268,ns=2;s=Channel2.RX3i.A135,A135,386021791,2025-02-13 15:46:43.727,19.284,0.0,87.5
22,ns=2;s=Channel2.RX3i.A136,A136,387192596,ns=2;s=Channel2.RX3i.A137,A137,586356558,2025-02-13 15:46:43.727,19.284,0.0,87.5
23,ns=2;s=Channel2.RX3i.A138,A138,588194574,ns=2;s=Channel2.RX3i.A139,A139,1970021162,2025-02-13 15:46:43.727,19.284,0.0,87.5
24,ns=2;s=Channel2.RX3i.A14,A14,1183726313,ns=2;s=Channel2.RX3i.A140,A140,198080042,2025-02-13 15:46:43.727,19.284,0.0,87.5
25,ns=2;s=Channel2.RX3i.A141,A141,994577368,ns=2;s=Channel2.RX3i.A142,A142,1194736501,2025-02-13 15:46:43.727,19.284,0.0,87.5
1,ns=2;s=Channel2.RX3i.A1,A1,599264232,ns=2;s=Channel2.RX3i.A10,A10,601170900,2025-02-13 15:47:00.278,18.101,8.0,85.8
2,ns=2;s=Channel2.RX3i.A100,A100,602809329,ns=2;s=Channel2.RX3i.A1000,A1000,604769285,2025-02-13 15:47:00.278,18.101,0.0,85.8
3,ns=2;s=Channel2.RX3i.A101,A101,203039804,ns=2;s=Channel2.RX3i.A102,A102,1021381677,2025-02-13 15:47:00.278,18.101,0.0,85.8
4,ns=2;s=Channel2.RX3i.A103,A103,15670,ns=2;s=Channel2.RX3i.A104,A104,1033240576,2025-02-13 15:47:00.278,18.101,12.5,85.8
5,ns=2;s=Channel2.RX3i.A105,A105,413941192,ns=2;s=Channel2.RX3i.A106,A106,416422098,2025-02-13 15:47:00.278,18.101,0.0,85.8
6,ns=2;s=Channel2.RX3i.A107,A107,626268388,ns=2;s=Channel2.RX3i.A108,A108,629679495,2025-02-13 15:47:00.278,18.101,0.0,85.8
7,ns=2;s=Channel2.RX3i.A109,A109,2108958118,ns=2;s=Channel2.RX3i.A11,A11,2114856385,2025-02-13 15:47:00.278,18.101,33.3,85.8
8,ns=2;s=Channel2.RX3i.A110,A110,212565708,ns=2;s=Channel2.RX3i.A111,A111,1069616317,2025-02-13 15:47:00.278,18.101,0.0,85.8
9,ns=2;s=Channel2.RX3i.A112,A112,1288323099,ns=2;s=Channel2.RX3i.A113,A113,1078480134,2025-02-13 15:47:00.278,18.101,12.5,85.8
10,ns=2;s=Channel2.RX3i.A114,A114,1078411356,ns=2;s=Channel2.RX3i.A115,A115,1081098331,2025-02-13 15:47:00.278,18.101,0.0,85.8
11,ns=2;s=Channel2.RX3i.A116,A116,1082736777,ns=2;s=Channel2.RX3i.A117,A117,1084047517,2025-02-13 15:47:00.278,18.101,0.0,85.8
12,ns=2;s=Channel2.RX3i.A118,A118,1085358257,ns=2;s=Channel2.RX3i.A119,A119,1086668997,2025-02-13 15:47:00.278,18.101,0.0,85.8
13,ns=2;s=Channel2.RX3i.A12,A12,217808895,ns=2;s=Channel2.RX3i.A120,A120,1091256587,2025-02-13 15:47:00.278,18.101,12.5,85.8
14,ns=2;s=Channel2.RX3i.A121,A121,1092567327,ns=2;s=Channel2.RX3i.A122,A122,1094205752,2025-02-13 15:47:00.278,18.101,12.5,85.8
15,ns=2;s=Channel2.RX3i.A123,A123,1095516492,ns=2;s=Channel2.RX3i.A124,A124,1096827232,2025-02-13 15:47:00.278,18.101,0.0,85.8
16,ns=2;s=Channel2.RX3i.A125,A125,1098465657,ns=2;s=Channel2.RX3i.A126,A126,1099776397,2025-02-13 15:47:00.278,18.101,12.5,85.8
17,ns=2;s=Channel2.RX3i.A127,A127,659636641,ns=2;s=Channel2.RX3i.A128,A128,220276573,2025-02-13 15:47:00.278,18.101,0.0,85.8
18,ns=2;s=Channel2.RX3i.A129,A129,661589286,ns=2;s=Channel2.RX3i.A13,A13,1105661227,2025-02-13 15:47:00.278,18.101,0.0,85.8
19,ns=2;s=Channel2.RX3i.A130,A130,663168906,ns=2;s=Channel2.RX3i.A131,A131,221718419,2025-02-13 15:47:00.278,18.101,0.0,85.8
20,ns=2;s=Channel2.RX3i.A132,A132,1109855547,ns=2;s=Channel2.RX3i.A133,A133,1110983227,2025-02-13 15:47:00.278,18.101,12.5,85.8
